"RelativePath","Length","LastWriteTime","FullName"
"Euru_TOS\04_AGENTES\11_ALTCOIN_FUTURES_ORCHESTRATOR\PROTOCOL_3X.md","16921","2026-04-12T18:13:23.4863823Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\04_AGENTES\11_ALTCOIN_FUTURES_ORCHESTRATOR\PROTOCOL_3X.md"
"Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\BRIEFING_FINAL.md","2902","2026-04-11T12:26:00.8114880Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\BRIEFING_FINAL.md"
"Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\EURU_AGENTS_QUALITY_CONTROL_PROMPT_OFFICIAL_v1.0.md","2884","2026-04-11T12:26:00.8185011Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\EURU_AGENTS_QUALITY_CONTROL_PROMPT_OFFICIAL_v1.0.md"
"Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\OUTPUT_FORMAT_FINAL.md","2913","2026-04-11T12:26:00.8049400Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_DailyOperation_OFFICIAL_v1.0.md","2579","2026-04-11T12:26:01.0454969Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_DailyOperation_OFFICIAL_v1.0.md"
"Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PostTrade_OFFICIAL_v1.0.md","2115","2026-04-11T12:26:01.0338537Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PostTrade_OFFICIAL_v1.0.md"
"Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PreTrade_OFFICIAL_v1.0.md","2124","2026-04-11T12:26:01.0394984Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PreTrade_OFFICIAL_v1.0.md"
"Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_WeeklyReview_OFFICIAL_v1.0.md","3173","2026-04-11T12:26:01.0093263Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_WeeklyReview_OFFICIAL_v1.0.md"
"Euru_TOS\05_PROMPTS\MASTER_PROMPT_EURU_REVISADO.docx","19017","2026-04-11T12:26:01.0215474Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\MASTER_PROMPT_EURU_REVISADO.docx"
"Euru_TOS\05_PROMPTS\PROMPT_DAILY_OPERATION.md","4736","2026-04-11T12:26:01.0153234Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\PROMPT_DAILY_OPERATION.md"
"Euru_TOS\05_PROMPTS\PROMPT_POST_TRADE.md","4907","2026-04-11T12:26:00.9971727Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\PROMPT_POST_TRADE.md"
"Euru_TOS\05_PROMPTS\PROMPT_PRE_TRADE.md","4690","2026-04-11T12:26:01.0031800Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\PROMPT_PRE_TRADE.md"
"Euru_TOS\05_PROMPTS\PROMPT_WEEKLY_REVIEW.md","6247","2026-04-11T12:26:01.0275428Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\05_PROMPTS\PROMPT_WEEKLY_REVIEW.md"
"Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_FRAMEWORK_RiskMatrix_OFFICIAL_v1.0.md","2654","2026-04-11T12:26:01.7902399Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_FRAMEWORK_RiskMatrix_OFFICIAL_v1.0.md"
"Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_POLICY_ExitPolicy_OFFICIAL_v1.0.md","3825","2026-04-11T12:26:01.7837111Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_POLICY_ExitPolicy_OFFICIAL_v1.0.md"
"Euru_TOS\06_RISCO_E_EXECUCAO\RISK_MATRIX.md","15508","2026-04-11T12:26:01.7772835Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\06_RISCO_E_EXECUCAO\RISK_MATRIX.md"
"Euru_TOS\07_OPERACAO\CHECKLIST_PRE_TRADE_v2.txt","7562","2026-04-11T12:26:01.7600707Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\CHECKLIST_PRE_TRADE_v2.txt"
"Euru_TOS\07_OPERACAO\EURU_OPERATIONS_POLICY_ReadOnlyMode_OFFICIAL_v1.0.md","3472","2026-04-11T12:26:01.7392604Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\EURU_OPERATIONS_POLICY_ReadOnlyMode_OFFICIAL_v1.0.md"
"Euru_TOS\07_OPERACAO\EURU_OPERATIONS_RUNBOOK_DocumentalBacklog_OFFICIAL_v1.0.md","8102","2026-04-11T12:26:01.7535179Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\EURU_OPERATIONS_RUNBOOK_DocumentalBacklog_OFFICIAL_v1.0.md"
"Euru_TOS\07_OPERACAO\MODO_READ_ONLY.txt","8392","2026-04-11T12:26:01.7145488Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\MODO_READ_ONLY.txt"
"Euru_TOS\07_OPERACAO\Politica_Saida_Completa_Euru.txt","6124","2026-04-11T12:26:01.7326305Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\Politica_Saida_Completa_Euru.txt"
"Euru_TOS\07_OPERACAO\SIMULATE_SETUP.md","19191","2026-04-11T12:26:01.7260902Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\SIMULATE_SETUP.md"
"Euru_TOS\07_OPERACAO\SOP_DIARIO_v2.txt","9744","2026-04-11T12:26:01.7474664Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\SOP_DIARIO_v2.txt"
"Euru_TOS\07_OPERACAO\SOP_SEMANAL.txt","10130","2026-04-11T12:26:01.7200971Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\SOP_SEMANAL.txt"
"Euru_TOS\07_OPERACAO\Teste_Integrado_Pipeline.txt","7440","2026-04-11T12:26:01.7660713Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\07_OPERACAO\Teste_Integrado_Pipeline.txt"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-09.md","6522","2026-04-11T12:26:01.4495187Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-09.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-10.md","10499","2026-04-11T12:26:01.4251118Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-10.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-11.md","15237","2026-04-11T12:26:01.4375195Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-11.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-12.md","14184","2026-04-12T05:53:01.5400180Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-12.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-13.md","15459","2026-04-13T05:17:41.9885015Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-13.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_001.md","21693","2026-04-13T05:16:12.8225622Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_001.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_002.md","17319","2026-04-12T05:51:39.6710100Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_002.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_003.md","15672","2026-04-11T12:26:01.4317709Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_003.md"
"Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\Template_JOURNAL.docx","21484","2026-04-11T12:26:01.4126361Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\Template_JOURNAL.docx"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-06.md","6660","2026-04-11T12:26:01.4916461Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-06.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-07.md","6660","2026-04-11T12:26:01.5210143Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-07.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-08.md","6660","2026-04-11T12:26:01.4850884Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-08.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-09.md","6660","2026-04-11T12:26:01.5282235Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-09.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-10.md","6660","2026-04-11T12:26:01.4602064Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-10.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-11.md","6660","2026-04-11T22:00:14.9608439Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-11.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-12.md","6660","2026-04-12T22:00:13.9887261Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-12.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\euru_signals_2026-04-11.json","2361","2026-04-11T17:50:50.7085430Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\euru_signals_2026-04-11.json"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_REPORT_2026-04-12.md","7809","2026-04-12T18:33:38.3697586Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\LEARNING_REPORT_2026-04-12.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\Scorecard Di#U00e1rio do Euru.docx","16803","2026-04-11T12:26:01.5749937Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\Scorecard Di#U00e1rio do Euru.docx"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-01.md","1521","2026-04-11T12:26:01.5873763Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-01.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-02.md","6381","2026-04-11T12:26:01.4733541Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-02.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-03.md","6771","2026-04-11T12:26:01.4980024Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-03.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-04.md","16958","2026-04-11T12:26:01.5818720Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-04.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-05.md","16866","2026-04-11T12:26:01.5573294Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-05.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-06.md","16567","2026-04-11T12:26:01.4787013Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-06.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-07.md","16805","2026-04-11T12:26:01.4667341Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-07.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-08.md","16437","2026-04-11T12:26:01.5121011Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-08.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-09.md","16835","2026-04-11T12:26:01.5684838Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-09.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-10.md","16544","2026-04-11T12:26:01.5462350Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-10.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-11.md","50848","2026-04-11T17:50:50.7116650Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-11.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-12.md","38110","2026-04-12T05:47:18.9205536Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-12.md"
"Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-13.md","38376","2026-04-13T05:09:17.8388016Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-13.md"
"Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\EURU_DATA_WATCHLIST_OfficialWatchlist_OFFICIAL_v1.1.md","3567","2026-04-11T12:26:01.4030437Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\EURU_DATA_WATCHLIST_OfficialWatchlist_OFFICIAL_v1.1.md"
"Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\watchlist_core.docx","14480","2026-04-11T12:26:01.3904024Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\watchlist_core.docx"
"Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\WATCHLIST_OFICIAL.md","10234","2026-04-11T14:27:43.5550302Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\WATCHLIST_OFICIAL.md"
"Euru_TOS\09_LOGS_E_INCIDENTES\Changelog do Euru.docx","20563","2026-04-11T12:26:02.0076679Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\09_LOGS_E_INCIDENTES\Changelog do Euru.docx"
"Euru_TOS\09_LOGS_E_INCIDENTES\EURU_LOGS_REGISTRY_IncidentLog_OFFICIAL_v1.0.md","1807","2026-04-11T12:26:02.0151781Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\09_LOGS_E_INCIDENTES\EURU_LOGS_REGISTRY_IncidentLog_OFFICIAL_v1.0.md"
"Euru_TOS\09_LOGS_E_INCIDENTES\INCIDENTES.md","126","2026-04-11T12:26:02.0021587Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\09_LOGS_E_INCIDENTES\INCIDENTES.md"
"Euru_TOS\11_CONFIG_PLACEHOLDERS\.env.example","352","2026-04-11T12:26:01.1373134Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\11_CONFIG_PLACEHOLDERS\.env.example"
"Euru_TOS\11_CONFIG_PLACEHOLDERS\.gitkeep","0","2026-04-11T12:26:01.1404496Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\11_CONFIG_PLACEHOLDERS\.gitkeep"
"Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\BRIEFING.md","558","2026-04-11T12:26:01.0993701Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\BRIEFING.md"
"Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT.md","498","2026-04-11T12:26:01.1063681Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT.md"
"Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\PROMPT.md","927","2026-04-11T12:26:01.0875257Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\PROMPT.md"
"Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt","223","2026-04-11T12:26:01.0938995Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\09_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt"
"Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\BRIEFING_FINAL.md","1835","2026-04-11T12:26:01.1285441Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\BRIEFING_FINAL.md"
"Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT_FINAL.md","2414","2026-04-11T12:26:01.1220243Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\OUTPUT_FORMAT_FINAL.md"
"Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt","223","2026-04-11T12:26:01.1164904Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_ARQUIVO_E_NOTAS\10_QUALITY_CONTROL_SUPERSEDED\README_SUPERSEDED.txt"
"Euru_TOS\99_PRIVATE_NOTES\3 modelos.docx","22713","2026-04-11T12:26:01.3673551Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\3 modelos.docx"
"Euru_TOS\99_PRIVATE_NOTES\3_Modelos_Watchlist_Diario_Scorecard.docx","14455","2026-04-11T12:26:01.2752301Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\3_Modelos_Watchlist_Diario_Scorecard.docx"
"Euru_TOS\99_PRIVATE_NOTES\Altcoin_Season_Guia_Estruturado.txt","4262","2026-04-11T12:26:01.3222924Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Altcoin_Season_Guia_Estruturado.txt"
"Euru_TOS\99_PRIVATE_NOTES\altcoin_symbols_exchanges.txt","4368","2026-04-11T12:26:01.2692409Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\altcoin_symbols_exchanges.txt"
"Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h.txt","4766","2026-04-11T12:26:01.2374456Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h.txt"
"Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h7d_365.docx","18914","2026-04-11T12:26:01.2625742Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Automacao_Watchlist_Pipeline_24h7d_365.docx"
"Euru_TOS\99_PRIVATE_NOTES\Bruno_Aguiar_Entrevista_Como_Nunca_Mais_Perder.docx.docx","82725","2026-04-11T12:26:01.3358194Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Bruno_Aguiar_Entrevista_Como_Nunca_Mais_Perder.docx.docx"
"Euru_TOS\99_PRIVATE_NOTES\Como eu organizaria o conte#U00fado dentro dela.docx","22647","2026-04-11T12:26:01.2968438Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Como eu organizaria o conte#U00fado dentro dela.docx"
"Euru_TOS\99_PRIVATE_NOTES\Como usar isso com seu s#U00f3cio.docx","15057","2026-04-11T12:26:01.1502289Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Como usar isso com seu s#U00f3cio.docx"
"Euru_TOS\99_PRIVATE_NOTES\Eu recomendo que voc#U00eas usem esta ordem de revis#U00e3o.docx","15308","2026-04-11T12:26:01.3097754Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Eu recomendo que voc#U00eas usem esta ordem de revis#U00e3o.docx"
"Euru_TOS\99_PRIVATE_NOTES\Euru_Dream_Team_11_Perfis.docx","22481","2026-04-11T12:26:01.3026568Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Euru_Dream_Team_11_Perfis.docx"
"Euru_TOS\99_PRIVATE_NOTES\Gemini Recomendao EURU.docx","21102","2026-04-11T12:26:01.3737822Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Gemini Recomendao EURU.docx"
"Euru_TOS\99_PRIVATE_NOTES\MAC indicadores e agentes.docx","25587","2026-04-11T12:26:01.3288083Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\MAC indicadores e agentes.docx"
"Euru_TOS\99_PRIVATE_NOTES\MAC_Indicadores_Dream_Team_v2.txt","6473","2026-04-11T12:26:01.3547571Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\MAC_Indicadores_Dream_Team_v2.txt"
"Euru_TOS\99_PRIVATE_NOTES\Metodo_Bruno_Aguiar_Sintese_Operacional.txt","5742","2026-04-11T12:26:01.3605232Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Metodo_Bruno_Aguiar_Sintese_Operacional.txt"
"Euru_TOS\99_PRIVATE_NOTES\Metodo_MAC_Bruno_Aguiar.docx","15382","2026-04-11T12:26:01.3484452Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Metodo_MAC_Bruno_Aguiar.docx"
"Euru_TOS\99_PRIVATE_NOTES\Ordem de Uso pratica SOPs_Scorecard_watchlist.docx","15984","2026-04-11T12:26:01.2830549Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Ordem de Uso pratica SOPs_Scorecard_watchlist.docx"
"Euru_TOS\99_PRIVATE_NOTES\PAPERCLIP_EVALUATION.md","18848","2026-04-11T12:26:01.2502532Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\PAPERCLIP_EVALUATION.md"
"Euru_TOS\99_PRIVATE_NOTES\Politica_saida_completa_Euru.docx","19023","2026-04-11T12:26:01.2902288Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Politica_saida_completa_Euru.docx"
"Euru_TOS\99_PRIVATE_NOTES\Simulacao_Retornos_100euros.txt","4546","2026-04-11T12:26:01.3157729Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Simulacao_Retornos_100euros.txt"
"Euru_TOS\99_PRIVATE_NOTES\Sugest#U00e3o de caminhos.docx","30063","2026-04-11T12:26:01.3423594Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Sugest#U00e3o de caminhos.docx"
"Euru_TOS\99_PRIVATE_NOTES\Teste Integrado ponta a ponta.docx","27956","2026-04-11T12:26:01.1564122Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Teste Integrado ponta a ponta.docx"
"Euru_TOS\99_PRIVATE_NOTES\The_Aguiar_Protocol.pdf","12348287","2026-04-11T12:26:01.2318436Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\The_Aguiar_Protocol.pdf"
"Euru_TOS\99_PRIVATE_NOTES\Top50_Altcoins_2026_Expert_List.docx","40673","2026-04-11T12:26:01.2437259Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Top50_Altcoins_2026_Expert_List.docx"
"Euru_TOS\99_PRIVATE_NOTES\Trading_Playbook_Profissional_Andrezao.docx","19208","2026-04-11T12:26:01.2557742Z","C:\Users\andre\Desktop\EURO MAIN\Euru_TOS\99_PRIVATE_NOTES\Trading_Playbook_Profissional_Andrezao.docx"
